,SA_HOMER_ID,DEVICE_ID,D_DAY,LATITUDE_HOME,LONGITUDE_HOME,LATITUDE_WORK,LONGITUDE_WORK,CNT_LOG_HOME,CNT_LOG_NON_HOME,VOLUME,UNITS,Unnamed: 11,Distance
16170,5q2194,5399393,2017/11/5,29.1251,110.4838,29.1252,110.4839,4,3,,,,14.764679655275591
16171,5b1550,5394218,2017/11/2,34.7188,112.7873,34.7187,112.787,2,9,,,,29.588153361548223
16172,5h8146,5395589,2017/11/17,24.0687,108.6622,24.0684,108.6624,4,4,,,,39.052539874937544
16173,535557,5397540,2017/11/2,37.1746,119.9361,37.1746,119.9359,4,2,,,,17.719976067214958
16174,5j8188,5396651,2017/11/7,41.2647,123.1679,41.2652,123.1686,3,2,,,,80.7103725597109
16175,5d8533,5401259,2017/11/6,29.0174,115.8066,29.0157,115.8054,4,8,,,,222.14478540045903
16176,5h3402,5394551,2017/11/5,35.5286,115.2166,,,3,0,,,,
16177,5021137,5398038,2017/11/3,23.1996,113.1524,23.1996,113.1526,2,1,,,,20.440698488387973
16178,555242,5396446,2017/11/8,35.426,119.4581,35.4345,119.4602,0,7,,,,964.1180576472673
16179,570324,5390041,2017/11/1,27.1178,111.0295,27.1179,111.0296,3,7,,,,14.886115063780522
16180,5g6597,5395690,2017/11/8,26.6556,116.7933,,,1,0,,,,
16181,563231,5397211,2017/11/9,37.4537,118.6536,37.4266,118.6449,0,1,,,,3109.7353627795032
16182,5e4547,5393108,2017/11/9,25.0237,117.6582,,,3,0,,,,
16183,5c2609,5397205,2017/11/5,38.6979,116.6343,,,1,0,,,,
16184,5c2609,5396403,2017/11/5,38.6621,116.439,38.5986,116.4625,4,8,,,,7350.030643751407
16185,5021096,5398563,2017/11/10,22.9271,113.2015,22.9269,113.2006,3,5,,,,94.81466232990111
16186,5b6960,5393073,2017/11/15,32.9621,112.5269,32.9658,112.5373,3,8,,,,1053.8819679960322
16187,5c1354,5393102,2017/11/16,40.7718,118.1734,40.7718,118.1735,4,3,,,,8.420976003374838
16188,5g7556,5401340,2017/11/1,27.9181,118.5221,,,2,0,,,,
16189,535706,5396717,2017/11/6,37.8058,120.7557,37.8074,120.7537,3,9,,,,250.05099824222677
16190,509592,5401185,2017/11/6,22.4725,113.2806,22.4726,113.2803,2,3,,,,32.769558007518064
16191,5d8368,5401507,2017/11/3,29.7083,115.8827,29.7081,115.8827,4,2,,,,22.238985329136707
16192,539462,5393130,2017/11/9,35.4058,116.5738,35.4039,116.5738,0,1,,,,211.27036062467675
16193,5t9209,5394477,2017/11/5,46.2356,130.5643,46.2358,130.5639,3,1,,,,37.961359174344025
16194,5a3891,5396770,2017/11/9,39.8926,117.8615,39.931,117.8579,3,9,,,,4280.910637407601
16195,5k4097,5392533,2017/11/6,41.5765,120.4506,41.5772,120.4505,3,2,,,,78.27965136826072
16196,5a6462,5395203,2017/11/5,36.5622,113.6686,36.5615,113.6679,4,1,,,,99.8357730825173
16197,5a6495,5394972,2017/11/8,36.6898,114.1725,36.6899,114.1724,4,8,,,,14.252977419220123
16198,5h5574,5397110,2017/11/17,40.4603,115.9755,40.4604,115.9755,3,5,,,,11.119492664568353
16199,5b7586,5392445,2017/11/14,33.6348,114.6405,33.6348,114.6407,4,8,,,,18.515844956021464
16200,5c51182,5399515,2017/11/7,25.9731,119.6314,25.9553,119.6686,0,6,,,,4212.849121085123
16201,5102808,5394559,2017/11/6,39.5244,116.8754,39.5245,116.8756,3,8,,,,20.442763984183532
16202,5a3576,5396713,2017/11/5,39.8529,118.7619,39.8561,118.7643,4,8,,,,410.5864990527767
16203,5d8543,5401670,2017/11/3,29.2419,115.8071,29.2429,115.8118,3,9,,,,469.3755679297213
16204,545360,5401608,2017/11/2,36.5799,116.2454,36.5799,116.2454,3,8,,,,0.0
16205,5e4522,5394033,2017/11/7,24.4473,117.8125,24.4552,117.8196,1,8,,,,1134.9691501304492
16206,5b1569,5394365,2017/11/1,34.4297,112.4323,34.4278,112.4318,3,9,,,,216.19010788059066
16207,535557,5397540,2017/11/7,37.1747,119.9358,37.1749,119.936,3,4,,,,28.435336431873893
16208,5d8351,5401521,2017/11/9,29.0061,114.2354,29.0059,114.2355,3,3,,,,24.27227802890378
16209,543133,5396056,2017/11/5,35.2385,115.4558,35.2384,115.4555,3,8,,,,29.42748250928676
16210,5k4035,5392549,2017/11/5,41.5591,120.4396,41.5823,120.4297,4,8,,,,2707.995203576586
16211,5221219,5397656,2017/11/16,36.0935,120.3499,36.0935,120.3494,3,1,,,,44.92590390209256
16212,5a8372,5396153,2017/11/8,36.869,114.499,36.8684,114.4988,2,2,,,,69.04845052790785
16213,5c2567,5396023,2017/11/10,39.5199,116.6936,39.5199,116.6936,4,8,,,,0.0
16214,5a8157,5395829,2017/11/1,37.3539,115.3854,37.3563,115.3862,4,8,,,,276.0767475764088
16215,5w3105,5393006,2017/11/6,40.5843,109.9003,40.5843,109.9002,3,9,,,,8.444694276616122
16216,5c7949,5395723,2017/11/14,24.7496,118.6324,24.7496,118.6318,4,8,,,,60.58874315690505
16217,526462,5401239,2017/11/4,29.3754,113.1034,29.3753,113.1189,3,7,,,,1501.960641228605
16218,567485,5401406,2017/11/18,29.8718,114.2804,,,2,0,,,,
16219,5c71374,5395734,2017/11/9,25.0285,118.8061,25.0256,118.81700000000001,2,7,,,,1144.588596019999
16220,5041233,5399250,2017/11/9,22.7937,114.4698,22.7982,114.47200000000001,4,7,,,,548.8506528715302
16221,5c4203,5396528,2017/11/7,40.4046,118.9419,40.4048,118.9417,3,3,,,,27.952729220384995
16222,5a8345,5396162,2017/11/17,36.8629,115.4933,36.8624,115.4937,4,2,,,,66.01078451899184
16223,532545,5399180,2017/11/5,24.9409,113.4212,24.9405,113.4198,3,9,,,,147.99725078619906
16224,512420,5398386,2017/11/5,23.6719,112.2996,23.6719,112.2996,2,3,,,,0.0
16225,5c4519,5396519,2017/11/6,39.9274,119.5278,39.938,119.5455,4,8,,,,1914.9059176403541
16226,5f8190,5401780,2017/11/6,34.0944,114.1939,34.0978,114.1845,4,8,,,,944.5196788813523
16227,512488,5398435,2017/11/9,23.1432,111.7769,23.1482,111.7761,2,8,,,,561.959369710569
16228,5c7419,5395746,2017/11/17,24.941,118.8813,,,1,0,,,,
16229,5m6248,5393858,2017/11/8,38.4072,112.7351,38.4076,112.7352,2,8,,,,45.32342541646258
16230,510729,5392721,2017/11/7,39.0661,117.02799999999999,,,2,0,,,,
16231,532664,5399168,2017/11/4,24.8109,113.6104,24.8148,113.6204,2,4,,,,1098.5187183727119
16232,5m3391,5393318,2017/11/7,40.0528,113.2843,40.0527,113.2841,4,8,,,,20.332773215614925
16233,5a3857,5396784,2017/11/1,39.4233,118.904,39.4233,118.9039,1,1,,,,8.589534422748912
16234,5102737,5394507,2017/11/9,39.243,117.8027,39.2425,117.8023,3,3,,,,65.40391380972534
16235,574234,5396417,2017/11/2,36.2055,117.6575,36.2054,117.6576,4,8,,,,14.287982460848129
16236,544538,5397034,2017/11/18,37.773,117.4073,37.7532,117.3012,4,2,,,,9583.068954426008
16237,5c8858,5395204,2017/11/5,24.5285,118.1089,24.5284,118.1091,3,9,,,,23.086322746977736
16238,5013553,5398715,2017/11/5,23.0023,113.37899999999999,23.0022,113.3787,2,8,,,,32.6574566771277
16239,5102173,5394181,2017/11/8,39.312,117.08200000000001,39.3058,117.0836,0,7,,,,703.0176593469487
16240,531378,5398090,2017/11/1,23.7409,114.6964,23.7308,114.6919,1,1,,,,1212.8865988558305
16241,5102575,5394590,2017/11/3,38.9327,116.9169,38.9329,116.9169,2,9,,,,22.238985329136707
16242,5m4266,5393230,2017/11/3,37.4224,112.5472,37.4206,112.5555,3,6,,,,759.8052537174813
16243,5221916,5397636,2017/11/2,35.8723,119.9924,35.8722,119.9925,4,8,,,,14.31190365111467
16244,5h51636,5396938,2017/11/6,40.233000000000004,116.1222,,,1,0,,,,
16245,5c2616,5401712,2017/11/7,39.4351,116.292,39.428000000000004,116.271,0,7,,,,1968.811084341334
16246,5102235,5394406,2017/11/7,38.725,117.5011,38.6334,117.336,3,9,,,,17582.263963449546
16247,5a71137,5396142,2017/11/19,38.8727,115.8469,38.8677,115.8196,3,1,,,,2427.955823362531
16248,5h7502,5395773,2017/11/3,24.8314,110.8454,24.8258,110.8543,3,8,,,,1092.9033957645333
16249,50614664,5414746,2017/11/4,22.7085,113.8216,22.7082,113.8216,2,5,,,,33.3584779933514
16250,5101776,5393655,2017/11/15,39.3272,117.8224,39.3269,117.8225,3,4,,,,34.44955544390578
16251,5f4467,5398973,2017/11/6,28.6764,118.2395,28.6829,118.245,1,7,,,,900.1499386339957
16252,522681,5397259,2017/11/3,36.3297,120.45200000000001,36.3297,120.45200000000001,5,7,,,,0.0
16253,517221,5398024,2017/11/7,22.3566,110.9275,22.3564,110.9267,3,8,,,,85.22238846399108
16254,5a3392,5397082,2017/11/2,39.6368,118.0472,39.6361,118.0461,2,2,,,,122.19353464582815
16255,543546,5396055,2017/11/3,35.2771,115.6586,35.2738,115.6906,4,7,,,,2927.9764825405637
16256,5c71235,5395487,2017/11/1,24.7497,118.5284,24.7504,118.5272,2,7,,,,144.02218438566226
16257,5h51507,5396933,2017/11/9,40.46,115.9746,40.4602,115.9748,3,6,,,,27.944282564255044
16258,509834,5401164,2017/11/7,22.6181,113.1768,22.6182,113.1767,3,7,,,,15.132695068204379
16259,5c1279,5393110,2017/11/14,41.001000000000005,118.6854,41.001000000000005,118.6857,3,9,,,,25.1755809509976
16260,511557,5401260,2017/11/19,23.6806,113.0533,23.6803,113.0538,3,7,,,,60.87069352350866
16261,571968,5401691,2017/11/14,27.4551,109.6878,27.4534,109.6849,1,3,,,,342.9491419654384
16262,5m3349,5393732,2017/11/8,40.0927,113.2756,40.0926,113.2756,2,9,,,,11.119492664568353
16263,5c2489,5396022,2017/11/2,39.3231,116.7616,39.3229,116.7613,3,9,,,,34.066169945303734
16264,515461,5398752,2017/11/19,21.4695,110.5402,21.4684,110.5356,3,2,,,,491.47073510761925
16265,544579,5397344,2017/11/13,37.4053,116.9207,37.4174,116.9327,4,8,,,,1712.7631817648867
16266,556330,5396359,2017/11/9,38.0265,117.88799999999999,38.0326,117.8647,3,9,,,,2150.556381695961
16267,5a3415,5397119,2017/11/6,39.9929,118.024,39.9703,118.0265,3,9,,,,2522.016705137599
16268,5b1572,5394153,2017/11/18,34.7285,112.1382,34.7285,112.1381,3,9,,,,9.138674791906388
16269,502806,5398249,2017/11/8,22.9238,113.2005,22.9259,113.2041,1,8,,,,436.4113802106477
16270,5c1454,5392996,2017/11/9,41.0216,118.2356,,,2,0,,,,
16271,521465,5396696,2017/11/12,36.7181,117.0345,,,2,0,,,,
16272,5871242,5394332,2017/11/13,30.8078,120.9341,30.8098,120.935,3,1,,,,238.42220977537383
16273,5t2244,5401516,2017/11/13,35.6902,112.1813,,,2,0,,,,
16274,5t5167,5396580,2017/11/7,43.6578,124.5153,43.6578,124.5157,4,1,,,,32.17873561163843
16275,509973,5401194,2017/11/18,22.6833,113.3624,22.6874,113.3591,1,3,,,,567.8589526469666
16276,5k5142,5396453,2017/11/8,42.0572,121.7412,42.0547,121.7353,4,5,,,,560.851472713913
16277,5j5230,5393713,2017/11/9,21.6639,109.1948,21.6619,109.1974,4,2,,,,348.7840800568208
16278,5u2233,5401756,2017/11/7,45.1752,124.8214,45.174,124.8223,0,1,,,,150.9358666952446
16279,5b1571,5394367,2017/11/3,34.7297,112.1388,34.7298,112.1381,1,6,,,,64.9289828636535
16280,5b6379,5393128,2017/11/4,33.1194,112.5909,33.1187,112.5906,1,9,,,,82.69884150742084
16281,5m3259,5393191,2017/11/1,40.096,113.3106,40.0957,113.311,1,1,,,,47.64909288225935
16282,5c4303,5396557,2017/11/1,39.7068,119.1599,39.7064,119.1601,4,1,,,,47.65510198503197
16283,5m3454,5393352,2017/11/7,39.7603,114.2776,39.7613,114.2734,4,6,,,,375.8330592648073
16284,5a3754,5396500,2017/11/2,39.6386,118.1443,39.6387,118.1444,3,8,,,,14.034491138204954
16285,5c3118,5395548,2017/11/9,37.8677,116.1442,37.8896,116.1711,3,9,,,,3391.772987548152
16286,524421,5401566,2017/11/6,25.2841,112.5547,25.288,112.5549,0,8,,,,434.1261573719738
16287,532584,5399259,2017/11/6,24.3563,114.1268,24.3581,114.12700000000001,0,4,,,,201.17360366197872
16288,5053631,5394354,2017/11/8,22.8012,114.1399,22.8004,114.1396,3,4,,,,94.1213627433569
16289,5102267,5394400,2017/11/5,39.5428,117.1574,39.5661,117.1456,3,8,,,,2781.3498911098127
16290,522586,5397510,2017/11/4,36.0668,120.3859,36.0668,120.3859,4,8,,,,0.0
16291,5221179,5397288,2017/11/7,36.8609,120.5145,36.8606,120.515,1,1,,,,55.60172368119408
16292,5w7070,5393306,2017/11/4,39.5703,109.7426,39.564,109.7486,3,4,,,,869.0517442891525
16293,5102780,5394442,2017/11/3,39.0465,117.6909,39.0036,117.6646,3,8,,,,5283.6482055265005
16294,5221329,5397563,2017/11/14,36.309,119.9832,36.3276,119.9621,4,7,,,,2802.017861766164
16295,5102151,5394639,2017/11/9,39.2481,116.9473,39.2492,116.9472,1,9,,,,122.61715549056407
16296,5b7387,5392673,2017/11/7,33.6159,114.6406,33.6086,114.6331,1,6,,,,1068.2979186699336
16297,5b1572,5394153,2017/11/8,34.7285,112.1384,34.7284,112.1382,3,9,,,,21.39404190601192
16298,5a8277,5395891,2017/11/5,37.0601,114.4689,37.06,114.4689,4,8,,,,11.119492663861031
16299,5a8125,5395910,2017/11/18,37.0638,114.501,37.0636,114.5006,4,1,,,,41.88374167742523
16300,5a6524,5395081,2017/11/9,36.2817,114.2768,36.2799,114.2777,4,8,,,,215.79754160379045
16301,538315,5393459,2017/11/14,36.1867,117.1176,36.1865,117.1174,1,7,,,,28.57867840611802
16302,5a7438,5396002,2017/11/14,38.8592,115.48100000000001,38.8594,115.4806,4,8,,,,41.15970828077424
16303,534588,5396647,2017/11/6,36.8134,118.2948,36.8131,118.2946,4,8,,,,37.81248096650055
16304,563337,5397331,2017/11/9,37.4731,118.6385,37.4693,118.6374,3,4,,,,433.5486187299068
16305,5m2213,5393327,2017/11/14,37.8587,112.5481,37.8735,112.5708,1,6,,,,2584.3737569247105
16306,555242,5396446,2017/11/2,35.4249,119.4571,35.4255,119.4572,2,2,,,,67.32943976640333
16307,5b7812,5392477,2017/11/5,33.446999999999996,114.9005,33.446999999999996,114.8998,0,3,,,,64.94642300099999
16308,5c7725,5393884,2017/11/3,24.2192,117.9425,24.2362,117.9659,4,7,,,,3033.709949749381
16309,5a6428,5395103,2017/11/15,36.5536,114.7994,36.5522,114.8017,4,1,,,,257.76248243170875
16310,5013445,5398631,2017/11/5,23.4532,113.2694,23.4533,113.2693,3,3,,,,15.089751623900094
16311,5b7412,5392444,2017/11/5,33.6341,114.6438,33.6346,114.6407,3,4,,,,292.3327064651223
16312,5b4417,5392958,2017/11/1,33.2647,114.2689,33.2647,114.2697,0,2,,,,74.38010614579801
16313,5h52025,5397377,2017/11/18,40.1519,116.2912,40.1519,116.291,0,1,,,,16.998093191661244
16314,5a6954,5395127,2017/11/4,36.6532,114.8849,36.6509,114.8809,4,8,,,,439.0205498661032
16315,5k5123,5396570,2017/11/6,41.7761,121.4133,41.7763,121.4136,4,8,,,,33.36834548841066
16316,555276,5397169,2017/11/10,35.8066,118.8041,35.8066,118.8041,2,8,,,,0.0
16317,517415,5398143,2017/11/6,21.9144,110.8502,21.9173,110.8487,0,4,,,,357.6701846123472
16318,5101776,5393655,2017/11/9,39.3269,117.8225,39.3269,117.8227,3,3,,,,17.202806004501596
16319,515083,5398754,2017/11/7,21.2006,110.4023,21.2003,110.4017,1,8,,,,70.58207386916975
16320,5k8174,5396202,2017/11/8,42.4483,123.5417,42.4382,123.5449,0,3,,,,1153.3564270245313
16321,532707,5399174,2017/11/4,25.1266,113.3427,25.1093,113.3373,4,8,,,,1999.023099264228
16322,512462,5398137,2017/11/7,22.9023,112.6168,22.9047,112.6245,3,9,,,,832.6255226584204
16323,5a6317,5395178,2017/11/5,36.5594,113.6646,36.5594,113.6646,0,1,,,,0.0
16324,5102723,5393232,2017/11/5,39.242,117.8026,39.2419,117.8025,3,8,,,,14.064385326662157
16325,5g6597,5395690,2017/11/3,26.6557,116.7937,26.6585,116.7943,0,1,,,,317.0037821378989
16326,5m6163,5393777,2017/11/10,38.4233,112.7277,38.4214,112.7237,3,1,,,,407.5067267007872
16327,543403,5396087,2017/11/2,35.2214,115.0175,35.221,115.0177,4,1,,,,48.04535614976847
16328,5b5609,5392556,2017/11/3,32.4663,114.0286,32.4665,114.0237,3,9,,,,460.2353813581214
16329,5r6426,5395928,2017/11/3,45.7837,126.6691,,,1,0,,,,
16330,576207,5401120,2017/11/1,30.1124,114.9668,30.1052,114.9728,0,1,,,,986.949611961481
16331,545349,5401514,2017/11/9,36.714,116.33200000000001,36.7081,116.2814,4,7,,,,4557.973843819217
16332,5021602,5398337,2017/11/6,23.2354,113.0147,23.2366,113.0152,3,4,,,,142.87958002796023
16333,532537,5399208,2017/11/9,24.3592,114.1213,24.3591,114.1212,1,5,,,,15.041681131332881
16334,517425,5398232,2017/11/15,21.5157,111.2899,21.5112,111.2927,2,8,,,,578.1671182694394
16335,5w3026,5393074,2017/11/12,40.6513,109.8474,,,5,0,,,,
16336,557398,5397163,2017/11/1,37.5032,122.0326,37.5024,122.0329,3,3,,,,92.80897782239826
16337,5102223,5394509,2017/11/3,39.1506,117.4603,39.1505,117.4603,1,5,,,,11.119492664568353
16338,5c2752,5396406,2017/11/17,39.4365,116.2959,39.4285,116.2998,1,6,,,,950.5292503811686
16339,533561,5396801,2017/11/7,35.9951,119.399,35.9949,119.3992,2,7,,,,28.606212570033815
16340,5r2416,5396281,2017/11/7,44.5838,125.9433,44.6369,126.1809,2,5,,,,19713.318760687413
16341,5b4165,5392948,2017/11/10,33.3756,114.0178,33.3857,114.0195,3,3,,,,1134.1072673985411
16342,535961,5401578,2017/11/4,37.579,121.156,37.5796,121.1553,4,8,,,,90.8643785686908
16343,5h8234,5395950,2017/11/12,23.9177,108.6045,24.1249,108.595,0,7,,,,23059.783522609072
16344,517309,5397978,2017/11/7,22.3533,110.9356,22.3568,110.9399,1,1,,,,589.0728440666628
16345,5221195,5397660,2017/11/3,36.0838,120.3507,,,2,0,,,,
16346,5g6654,5395545,2017/11/9,26.4005,117.7893,,,2,0,,,,
16347,535683,5397485,2017/11/17,37.5898,120.4668,37.5902,120.4669,3,8,,,,45.3423019954867
16348,5021285,5398340,2017/11/5,22.818,113.2895,22.8131,113.3678,0,1,,,,8043.817647715952
16349,557424,5396507,2017/11/14,37.5036,122.05,37.5036,122.05,4,8,,,,0.0
16350,566437,5398923,2017/11/19,23.5007,116.64299999999999,23.5003,116.6418,4,7,,,,130.1992230924091
16351,5021081,5398193,2017/11/4,23.026,113.1111,23.0304,113.1118,5,8,,,,494.47394610583297
16352,5c2382,5397200,2017/11/2,39.7572,116.9981,39.7566,116.9911,4,7,,,,602.0870870915891
16353,5221474,5397506,2017/11/9,36.5312,120.1259,36.7595,119.9808,4,8,,,,28495.97028567964
16354,538315,5393459,2017/11/2,36.1865,117.1172,36.1867,117.1173,3,9,,,,23.981546369099217
16355,5w4105,5393461,2017/11/8,43.979,119.3829,43.9872,119.3833,4,8,,,,912.359889641882
16356,5m1160,5396677,2017/11/5,41.7011,121.3387,41.701,121.3387,4,6,,,,11.119492664568353
16357,5a5333,5395290,2017/11/2,38.3676,117.3434,38.3672,117.3433,3,4,,,,45.324352410766934
16358,599627,5394182,2017/11/15,33.7376,118.3907,33.7643,118.3609,2,6,,,,4050.3283790973283
16359,5c2750,5397228,2017/11/10,39.9828,117.072,39.9827,117.0724,3,2,,,,35.84881856165108
16360,5c6468,5399057,2017/11/9,25.3186,119.0847,25.3181,119.0814,4,7,,,,336.32397458933855
16361,5b3572,5394601,2017/11/5,35.3669,113.7941,35.3836,113.8594,2,8,,,,6204.868777955379
16362,502806,5398249,2017/11/6,22.9269,113.2008,22.9303,113.2015,3,7,,,,384.7991975722402
16363,5c2609,5397205,2017/11/14,38.6652,116.4955,38.6051,116.4389,0,7,,,,8296.322413159507
16364,5c9417,5395726,2017/11/15,25.1001,116.9846,25.1113,116.9871,3,9,,,,1270.568648280755
16365,544583,5397350,2017/11/1,37.4301,116.3038,37.4251,116.3018,2,9,,,,583.3498092652126
16366,5f5285,5401546,2017/11/8,29.2821,117.215,29.2819,117.2145,4,8,,,,53.349609515529124
16367,5c81066,5395364,2017/11/9,24.5987,118.1034,24.5976,118.1025,0,2,,,,152.44881793224744
16368,5a5496,5395650,2017/11/5,38.6346,116.0575,38.6353,116.0567,4,8,,,,104.34059190180284
16369,5021319,5398514,2017/11/9,23.0405,112.9146,23.0402,112.9147,0,5,,,,34.89257509889645
16370,5u4074,5396427,2017/11/2,40.7999,120.5471,40.7997,120.54700000000001,2,9,,,,23.778678147636533
16371,5a71409,5396018,2017/11/7,38.8683,115.4626,38.8683,115.4625,3,9,,,,8.657530931172829
16372,5m9782,5396789,2017/11/8,34.1984,108.8447,34.1997,108.875,3,5,,,,2790.383199816614
16373,557424,5396507,2017/11/8,37.5035,122.0564,37.5038,122.0529,4,7,,,,310.5408315331104
16374,5711008,5394429,2017/11/14,28.0085,110.19200000000001,28.0086,110.1918,4,4,,,,22.564327313891972
16375,5e4532,5393859,2017/11/4,24.4444,117.8154,24.4446,117.8159,1,3,,,,55.28412130850239
16376,5021549,5398554,2017/11/8,23.0951,112.9753,23.095,112.9747,1,2,,,,62.36917562134755
16377,524433,5401565,2017/11/3,25.5507,112.7737,25.8519,113.0137,0,8,,,,41230.37641672339
16378,5f8190,5401780,2017/11/14,34.1035,114.1811,34.1034,114.1808,4,8,,,,29.775858925043124
16379,5c3266,5395058,2017/11/8,38.2298,115.5014,38.2216,115.5004,4,7,,,,915.9731270087843
16380,5711150,5394663,2017/11/2,27.9111,110.5857,27.9114,110.5844,0,3,,,,132.02195540949185
16381,5c1353,5392982,2017/11/5,41.3111,117.7316,,,1,0,,,,
16382,540726,5419611,2017/11/14,35.7756,118.6314,,,2,0,,,,
16383,5b1683,5394152,2017/11/15,34.6809,112.3897,34.6705,112.383,0,5,,,,1308.702896176315
16384,5081162,5399328,2017/11/16,22.5132,113.0428,22.5132,113.0429,3,9,,,,10.27209107386879
16385,564238,5396572,2017/11/6,35.0867,117.152,35.0866,117.1515,3,9,,,,46.8336665777027
16386,5102168,5394419,2017/11/1,39.4794,117.0106,39.4793,117.0106,2,7,,,,11.119492663861031
16387,544583,5397350,2017/11/4,37.398,116.2986,37.4372,116.28,1,7,,,,4658.086602303616
16388,5w4029,5393098,2017/11/16,41.5938,119.3338,41.5941,119.3333,0,1,,,,53.307120149870656
16389,5c1329,5393028,2017/11/3,40.4901,118.5531,40.4883,118.5531,4,9,,,,200.1508679601084
16390,5c8847,5395260,2017/11/1,24.5929,118.095,24.5982,118.0949,0,2,,,,589.4198336354025
16391,5c8765,5395158,2017/11/15,24.5219,118.132,24.5219,118.1318,2,3,,,,20.233088840124832
16392,5v3004,5396513,2017/11/1,44.0613,131.1213,44.0628,131.1163,3,9,,,,432.93519818075407
16393,515215,5398794,2017/11/14,21.616,110.2788,21.6161,110.2789,4,8,,,,15.182454860046853
16394,5b7357,5392674,2017/11/13,34.0644,114.8478,34.0666,114.8509,3,9,,,,376.0097816977895
16395,5c3234,5395618,2017/11/2,37.8006,115.8848,37.8006,115.885,4,2,,,,17.572102991696138
16396,5w4047,5393632,2017/11/5,42.2815,119.8995,42.2826,119.8995,1,1,,,,122.31441930954456
16397,512485,5398111,2017/11/7,23.6335,112.4298,23.6313,112.4189,3,6,,,,1137.0076205928426
16398,524430,5401558,2017/11/8,25.7569,113.0087,25.7732,113.0181,2,7,,,,2042.3409461245642
16399,521555,5396697,2017/11/9,36.7493,117.5461,36.7049,117.53200000000001,3,9,,,,5094.467746694962
16400,534649,5394676,2017/11/6,36.9588,118.0985,36.9364,118.0809,2,7,,,,2941.1067604597647
16401,5i1897,5401159,2017/11/13,25.0422,102.6537,25.0421,102.648,2,7,,,,574.3383602597328
16402,5t1266,5394386,2017/11/12,36.3432,112.9496,36.3274,112.90799999999999,3,9,,,,4119.702813717764
16403,5c8765,5395158,2017/11/9,24.5219,118.1318,24.5215,118.1317,2,3,,,,45.61397451208039
16404,50614664,5414746,2017/11/3,22.7088,113.8218,22.7081,113.8216,2,3,,,,80.49459494008445
16405,509870,5401237,2017/11/5,22.5823,113.375,22.5823,113.3749,1,1,,,,10.266948828558053
16406,5m2354,5394114,2017/11/1,37.8476,112.5364,37.8476,112.5362,2,3,,,,17.560915820381716
16407,532493,5399217,2017/11/5,24.8246,113.6171,24.8233,113.5964,1,1,,,,2094.0546683049197
16408,5b9190,5395152,2017/11/8,39.8388,114.5754,39.8388,114.5757,3,9,,,,25.614303091550898
16409,5e4559,5393012,2017/11/12,24.1062,117.6224,24.1107,117.6198,3,8,,,,565.6985085723817
16410,532584,5399259,2017/11/18,24.3558,114.1264,24.3581,114.1274,4,6,,,,275.07902704679026
16411,5r3157,5401531,2017/11/19,22.4112,107.3473,22.4153,107.3443,4,5,,,,550.4047939924299
16412,5d8340,5401512,2017/11/16,29.0293,114.5481,29.03,114.5483,4,8,,,,80.22857094342838
