,Unnamed: 0,CODE_SALESROOM,NAME_SALESROOM,NUM_LONGITUDE,NUM_LATITUDE,NAME_DISTRICT,Business
693,1468,67712,深圳市宝安区石岩龙翔安卓智能手机店—ViVO,113.96953,22.69811,宝安区,
694,1541,67713,深圳市宝安区石岩龙翔安卓智能手机店—华为,113.93848999999999,22.686258,宝安区,石岩
695,611,66678,深圳市宝安区石岩龙翔安卓智能手机店苹果店,113.93848999999999,22.686258,宝安区,石岩
696,721,66677,深圳市宝安区石岩龙翔安卓智能手机二店4G店,113.93848999999999,22.686258,宝安区,石岩
697,1380,67517,深圳市宝安区石岩漫悠单车行1分店,113.94662,22.681568,宝安区,石岩
698,2885,69370,深圳市宝安区石岩明智通讯店-应人石店,113.93191999999999,22.651761999999998,宝安区,
699,1045,66847,深圳市宝安区石岩欧步通讯店-创富电子城店,113.93733999999999,22.683277,宝安区,石岩
700,2123,68579,深圳市宝安区石岩欧步通讯店公明OPPO专卖店,113.89809,22.788677,宝安区,
701,1183,67172,深圳市宝安区石岩乒伟自行车店,113.94483999999999,22.68076,宝安区,石岩
702,1890,68285,深圳市宝安区石岩深宝龙自行车商行—深宝车行,113.94596000000001,22.68731,宝安区,石岩
703,2107,68513,深圳市宝安区石岩时代手机店—华为店,113.93786999999999,22.682663,宝安区,石岩
704,2119,68514,深圳市宝安区石岩时代手机店—苹果店,113.93786999999999,22.682663,宝安区,石岩
705,1312,67437,深圳市宝安区石岩世纪手机店乐万家手机店,113.94921000000001,22.677979999999998,宝安区,石岩
706,2447,68901,深圳市宝安区石岩手机配件店—VIVO店,113.96264,22.693064,宝安区,石岩
707,3186,69764,深圳市宝安区石岩首信通讯店,113.91385,22.725632,宝安区,
708,430,63104,深圳市宝安区石岩硕泰康电脑科技行,113.93751499999999,22.68325,宝安区,石岩
709,2371,68800,深圳市宝安区石岩思乡通讯手机配件店—中国移动,113.94401599999999,22.68072,宝安区,石岩
710,1372,67462,深圳市宝安区石岩台质车行—水田车行,113.9633,22.692183,宝安区,石岩
711,1030,67141,深圳市宝安区石岩天烨手机店,114.0661,22.623835,龙岗区,坂田
712,3239,69824,深圳市宝安区石岩天烨手机店--(苹果经销商VIP至尊体验店）,114.081726,22.633860000000002,龙岗区,"坂田,万科城"
713,2113,68569,深圳市宝安区石岩天烨手机店―苹果（中国）零售店,114.0661,22.623835,龙岗区,坂田
714,3033,69644,深圳市宝安区石岩添辉通讯店—石岩一店,113.9633,22.692183,宝安区,石岩
715,1426,67505,深圳市宝安区石岩万顺通信店料坑店,113.89681000000002,22.67296,宝安区,
716,2520,69056,深圳市宝安区石岩王金殿爱疯通讯店-上排店,113.9407,22.693903,宝安区,石岩
717,1587,67806,深圳市宝安区石岩维善单车修理店,113.94261000000002,22.689466,宝安区,石岩
718,1691,67912,深圳市宝安区石岩伟杰通讯店,114.06828,22.721676000000002,宝安区,观澜
719,2375,68877,深圳市宝安区石岩喜德盛谭遥自行车店,113.92403,22.658673999999998,宝安区,
720,131,63443,深圳市宝安区石岩湘慧科技产品店石岩一分店,113.93751499999999,22.68325,宝安区,石岩
721,139,62112,深圳市宝安区石岩祥华嘉电脑科技经营部,113.93751499999999,22.68325,宝安区,石岩
722,2453,69007,深圳市宝安区石岩肖春群手机店,113.94596000000001,22.68731,宝安区,石岩
723,1427,67487,深圳市宝安区石岩谢鸿华南自行车行—1店,113.94376000000001,22.687279,宝安区,石岩
724,398,64107,深圳市宝安区石岩新鸿波通讯店三分店,113.9406,22.685078,宝安区,石岩
725,1071,67086,深圳市宝安区石岩新鸿盛通讯—OPPO店,113.94376000000001,22.687279,宝安区,石岩
726,93,60718,深圳市宝安区石岩新鸿盛通讯器材店,113.9379,22.682222,宝安区,石岩
727,170,64248,深圳市宝安区石岩新鸿盛通讯器材店4G店,113.9406,22.685078,宝安区,石岩
728,664,66856,深圳市宝安区石岩新鸿盛通讯器材店-福永八店,113.83233,22.678513,宝安区,福永
729,385,66176,深圳市宝安区石岩新鸿盛通讯器材店-福永四分店,113.82078999999999,22.673042000000002,宝安区,福永
730,384,66175,深圳市宝安区石岩新鸿盛通讯器材店-福永五分店,113.82078999999999,22.673042000000002,宝安区,福永
731,1059,66843,深圳市宝安区石岩新鸿盛通讯器材店-石岩二店,113.93688999999999,22.6796,宝安区,石岩
732,130,63667,深圳市宝安区石岩新鸿盛通讯器材店石岩四分店,113.94133000000001,22.689426,宝安区,石岩
733,1939,68271,深圳市宝安区石岩新龙波手机店—中国移动店,113.97515,22.702978,宝安区,
734,3063,69615,深圳市宝安区石岩新龙波手机店—中国移动极光宽带VIP至尊体验店,113.94596000000001,22.68731,宝安区,石岩
735,3146,69816,深圳市宝安区石岩新龙波手机店—中国移动极光宽带苹果店,113.99068,22.696363,宝安区,
736,921,66329,深圳市宝安区石岩鑫环宇手机店,113.92363,22.670723000000002,宝安区,
737,1167,67180,深圳市宝安区石岩鑫俊发通讯店,113.94483999999999,22.68076,宝安区,石岩
738,207,64658,深圳市宝安区石岩鑫联达通讯店,113.93914,22.682901,宝安区,石岩
739,1647,67904,深圳市宝安区石岩鑫泰手机配件店,113.89681000000002,22.67296,宝安区,
740,2726,69175,深圳市宝安区石岩星星通讯手机批发店—罗租店,113.90088999999999,22.755523999999998,宝安区,
741,2770,68494,深圳市宝安区石岩兴和信达通信设备店—簕竹角店,113.89003999999998,22.586689,宝安区,"西乡,新安,翻身路"
742,1735,68022,深圳市宝安区石岩兴和信达通信设备店—石龙仔店,113.94596000000001,22.68731,宝安区,石岩
743,1935,68286,深圳市宝安区石岩兴和信达通信设备店—石龙仔二店,113.94596000000001,22.68731,宝安区,石岩
744,1512,67788,深圳市宝安区石岩兴旺都市风自行车行,113.94261000000002,22.689466,宝安区,石岩
745,2167,68629,深圳市宝安区石岩亚均达手机通讯店,113.93661999999999,22.650278,宝安区,
746,891,62825,深圳市宝安区石岩永一电脑经营部,113.93751499999999,22.68325,宝安区,石岩
747,1450,67634,深圳市宝安区石岩玉福海通讯手机店—OPPO店,113.94596000000001,22.68731,宝安区,石岩
748,2704,69176,深圳市宝安区石岩裕成通信店—石岩店,113.93122,22.679935,宝安区,石岩
749,1590,67828,深圳市宝安区石岩原恒龙通讯店—石龙仔体验店,113.94596000000001,22.68731,宝安区,石岩
750,3245,69828,深圳市宝安区石岩张壁丰诺信达通讯店-应人石店,113.93661999999999,22.650278,宝安区,
751,991,65417,深圳市宝安区石岩振兴台铃自行车车行-宝安店,113.90911000000001,22.586551999999998,宝安区,新安
752,1047,67138,深圳市宝安区石岩郑铠通讯店,113.94131000000002,22.691198,宝安区,石岩
753,1567,67780,深圳市宝安区石岩郑昭雁通讯店,113.94261000000002,22.689466,宝安区,石岩
754,2941,69529,深圳市宝安区石岩郑昭雁通讯店—好万年店,113.9488,22.699154,宝安区,
755,349,63142,深圳市宝安区石岩智能空间手机店,113.93124399999999,22.652935,宝安区,
756,709,63658,深圳市宝安区石岩中兴发自行车行,113.94287,22.685914999999998,宝安区,石岩
757,1542,67707,深圳市宝安区石岩茁达数码商行—富源vivo店,113.87361999999999,22.573368,宝安区,西乡
758,2908,69490,深圳市宝安区松岗爱车族自行车店,113.8476,22.777863,宝安区,松岗
759,1172,67227,深圳市宝安区松岗百天宇通讯店,113.85208999999999,22.7743,宝安区,松岗
760,2790,68693,深圳市宝安区松岗百天宇通讯店红星店,113.84407,22.770147,宝安区,松岗
761,2931,69537,深圳市宝安区松岗百天宇通讯店松岗二分店,113.8444,22.797482000000002,宝安区,松岗
762,2730,69319,深圳市宝安区松岗百姓自行车行,113.87455,22.801987,宝安区,松岗
763,3190,69802,深圳市宝安区松岗百姓自行车行雅迪店,113.86846000000001,22.807785,宝安区,
764,2826,69449,深圳市宝安区松岗宝东摩托车配件部,113.86573,22.765667,宝安区,松岗
765,926,66355,深圳市宝安区松岗宝利达自行车行,113.86846000000001,22.807785,宝安区,
766,2852,69352,深圳市宝安区松岗宝信自行车行,113.82473,22.777546,宝安区,
767,3015,69492,深圳市宝安区松岗本科自行车店,113.8476,22.777863,宝安区,松岗
768,2774,69292,深圳市宝安区松岗搏源通讯经营部燕川分店,113.87156,22.806744000000002,宝安区,松岗
769,603,66810,深圳市宝安区松岗诚信隆自行车行,113.93196999999999,22.498564000000002,宝安区,"蛇口,招商大厦"
770,1559,67719,深圳市宝安区松岗城基通讯店（沙井民主店）,113.80795,22.760393,宝安区,沙井
771,792,61950,深圳市宝安区松岗创宇数码电讯行,113.84792,22.80582,宝安区,松岗
772,959,63428,深圳市宝安区松岗大邦自行车行,113.849174,22.777603,宝安区,松岗
773,577,66570,深圳市宝安区松岗大陆鸽自行车行,113.85512,22.770401,宝安区,松岗
774,2708,69320,深圳市宝安区松岗大洲卡行,113.85895500000001,22.758882999999997,宝安区,"松岗,沙井"
775,678,66821,深圳市宝安区松岗戴记通讯店（西田二分店）,113.90733999999999,22.802502,宝安区,
776,683,66822,深圳市宝安区松岗戴记通讯店（西田一分店）,113.90733999999999,22.802502,宝安区,
777,79,63396,深圳市宝安区松岗东泰自行车行,113.85152,22.769533,宝安区,松岗
778,949,66568,深圳市宝安区松岗丰大通讯塘下涌店,113.85206000000001,22.809960999999998,宝安区,
779,1623,67823,深圳市宝安区松岗港川汇通信店,113.86846000000001,22.807785,宝安区,
780,1643,67977,深圳市宝安区松岗港川汇通信店西田店,113.90733999999999,22.802502,宝安区,
781,71,64727,深圳市宝安区松岗港泽通讯经营部,113.851074,22.76785,宝安区,松岗
782,670,65325,深圳市宝安区松岗港泽通讯经营部天虹分店,113.85754399999999,22.770605,宝安区,松岗
783,455,66286,深圳市宝安区松岗广发通讯店,113.845055,22.770197,宝安区,松岗
784,327,65326,深圳市宝安区松岗广信宏手机店,113.86948000000001,22.807726000000002,宝安区,
785,880,60483,深圳市宝安区松岗广阳通讯器材罗田营业部,113.88103500000001,22.81334,宝安区,
786,2718,69273,深圳市宝安区松岗广阳通讯器材罗田营业部-和平3店,113.79924,22.695235999999998,宝安区,福永
787,2740,69272,深圳市宝安区松岗广阳通讯器材罗田营业部-和平4店,113.7992,22.697016,宝安区,福永
788,2739,69271,深圳市宝安区松岗广阳通讯器材罗田营业部-和平OPPO店,113.7992,22.697016,宝安区,福永
789,177,64222,深圳市宝安区松岗广阳通讯器材罗田营业部-和平一分店,113.803,22.699917000000003,宝安区,
790,829,60639,深圳市宝安区松岗广阳通讯器材罗田营业部和一分店,113.94662,22.69436,宝安区,石岩
791,3039,69637,深圳市宝安区松岗广阳通讯器材罗田营业部罗田华为店,113.88213,22.803805999999998,宝安区,松岗
792,436,62295,深圳市宝安区松岗广阳通讯器材罗田营业部燕川二分店,113.86764,22.804937,宝安区,松岗
793,3253,69801,深圳市宝安区松岗广阳通讯器材罗田营业部燕川苹果店,113.87156,22.806744000000002,宝安区,松岗
794,566,66258,深圳市宝安区松岗广阳通讯器材罗田营业部燕川时尚广场二分店,113.87156,22.806744000000002,宝安区,松岗
795,597,66605,深圳市宝安区松岗广阳通讯器材罗田营业部燕川时尚广场金苹果店,113.87044499999999,22.803314,宝安区,松岗
796,439,64325,深圳市宝安区松岗广阳通讯器材罗田营业部正信罗田店,113.8799,22.803993,宝安区,松岗
797,826,60641,深圳市宝安区松岗广阳通讯器材罗田营业部庄村分店,113.86373999999999,22.72566,宝安区,
798,2205,68598,深圳市宝安区松岗海馨手机配件店,113.81888000000001,22.787283,宝安区,
799,2705,69253,深圳市宝安区松岗恒大陆鸽自行车行,113.84785500000001,22.76768,宝安区,松岗
800,451,66213,深圳市宝安区松岗恒昇自行车行,113.850876,22.769845999999998,宝安区,松岗
801,1528,67745,深圳市宝安区松岗恒智通讯经营部,113.85378,22.773048,宝安区,松岗
802,2620,69172,深圳市宝安区松岗宏胜汇通通讯店,113.84926000000002,22.768187,宝安区,松岗
803,2586,68994,深圳市宝安区松岗鸿达通信配件店,113.849754,22.805115,宝安区,松岗
804,2352,68916,深圳市宝安区松岗鸿扬通讯店,113.847885,22.789907,宝安区,松岗
805,576,66498,深圳市宝安区松岗鸿粤达自行车车行,113.85498999999999,22.778757000000002,宝安区,松岗
806,150,65232,深圳市宝安区松岗湖湘通讯店,113.88027,22.804571,宝安区,松岗
807,919,66565,深圳市宝安区松岗华为形象店,113.84943999999999,22.814688,宝安区,
808,1388,67463,深圳市宝安区松岗华讯通讯店,113.85512,22.770401,宝安区,松岗
809,3038,69638,深圳市宝安区松岗环球通讯店,113.86846000000001,22.807785,宝安区,
810,1749,68055,深圳市宝安区松岗环宇通通讯店红星分店,113.84926000000002,22.768187,宝安区,松岗
811,2673,69231,深圳市宝安区松岗黄忠通讯店,113.84328000000001,22.789404,宝安区,松岗
812,2839,69469,深圳市宝安区松岗辉弟自行车行,113.85703999999998,22.773876,宝安区,松岗
813,778,60897,深圳市宝安区松岗佳华摩托车行,113.84924,22.778782,宝安区,松岗
814,231,61253,深圳市宝安区松岗佳华摩托车行公明三和百货一楼佳华分店,114.11201000000001,22.824682,宝安区,
815,413,66129,深圳市宝安区松岗佳华摩托车行花果山分店,113.85512,22.770401,宝安区,松岗
816,2571,69134,深圳市宝安区松岗佳悦手机配件店,113.847885,22.789907,宝安区,松岗
817,428,64948,深圳市宝安区松岗金诚顺通讯器材经营部,113.8482,22.810646,宝安区,
818,933,66504,深圳市宝安区松岗科美易通讯店,113.85206000000001,22.809960999999998,宝安区,
819,505,66266,深圳市宝安区松岗李良佑手机配件店,113.825,22.779695999999998,宝安区,
820,3192,69590,深圳市宝安区松岗李良佑手机配件店二店,113.82247,22.77751,宝安区,
821,3101,69527,深圳市宝安区松岗李良佑手机配件店共和店,113.80726000000001,22.762655,宝安区,沙井
822,1180,67230,深圳市宝安区松岗连升通讯店,113.852,22.77361,宝安区,松岗
823,3163,69851,深圳市宝安区松岗连升通讯店松岗二店,113.85512,22.770401,宝安区,松岗
824,1318,67371,深圳市宝安区松岗林捷源自行车车行,113.84926000000002,22.768187,宝安区,松岗
825,1698,67992,深圳市宝安区松岗林捷源自行车车行-桥头店,113.81092,22.693228,宝安区,福永
826,1740,68025,深圳市宝安区松岗凌玲手机配件店,113.84926000000002,22.768187,宝安区,松岗
827,1849,68173,深圳市宝安区松岗龙诚通信手机店,113.84785500000001,22.76768,宝安区,松岗
828,3086,69699,深圳市宝安区松岗龙诚通信手机店公明二店,113.91684,22.77595,宝安区,
829,1845,68175,深圳市宝安区松岗龙诚通信手机店公明分店,113.91201000000001,22.759846,宝安区,
830,1846,68174,深圳市宝安区松岗龙诚通信手机店沙井分店,113.81845,22.73859,宝安区,沙井
831,896,60467,深圳市宝安区松岗龙迪通信器材店,113.84767,22.806576,宝安区,松岗
832,825,64331,深圳市宝安区松岗龙迪通信器材店塘下涌分店,113.84924,22.778782,宝安区,松岗
833,585,66794,深圳市宝安区松岗龙迪通信器材店塘下涌富塘路店,113.84553000000001,22.80343,宝安区,松岗
834,942,66443,深圳市宝安区松岗龙捷通讯经营部,113.86573,22.765667,宝安区,松岗
835,283,64539,深圳市宝安区松岗龙讯数码港手机店,113.83501000000001,22.777782000000002,宝安区,
836,1850,68183,深圳市宝安区松岗龙讯数码港手机店碧头店,113.81934,22.787,宝安区,
837,2201,68564,深圳市宝安区松岗米之家手机店,113.84557,22.78954,宝安区,松岗
838,1762,68142,深圳市宝安区松岗名购手机店,113.82247,22.77751,宝安区,
839,2032,68433,深圳市宝安区松岗名购手机店碧头店,113.81934,22.787,宝安区,
840,1800,68143,深圳市宝安区松岗名购手机店沙浦店,113.83247,22.783035,宝安区,
841,2027,68434,深圳市宝安区松岗名购手机店洋涌店,113.83698000000001,22.783918,宝安区,
842,217,62884,深圳市宝安区松岗明发自行车行,113.848175,22.806675,宝安区,松岗
843,2314,68903,深圳市宝安区松岗明丰卡行,113.84553000000001,22.80343,宝安区,松岗
844,2972,69594,深圳市宝安区松岗明兴自行车行,113.8455,22.782614000000002,宝安区,松岗
845,1654,67891,深圳市宝安区松岗诺佳手机配件店,113.88213,22.803805999999998,宝安区,松岗
846,1569,67791,深圳市宝安区松岗欧沃恒语移动电话店,113.84926000000002,22.768187,宝安区,松岗
847,2595,68707,深圳市宝安区松岗欧沃恒语移动电话店碧头分店,113.81715,22.787226,宝安区,
848,2593,68706,深圳市宝安区松岗欧沃恒语移动电话店江边分店,113.85385,22.772484,宝安区,松岗
849,456,66322,深圳市宝安区松岗鹏大地数码通信店沃客商场店,113.82822,22.780102,宝安区,
850,645,66946,深圳市宝安区松岗鹏佳通讯店,113.88666,22.78547,宝安区,
851,548,66290,深圳市宝安区松岗日宇通讯沙井庄村店,113.86423,22.725399,宝安区,
852,1014,60898,深圳市宝安区松岗荣华摩托车行,113.85512,22.770401,宝安区,松岗
853,644,66756,深圳市宝安区松岗瑞发盛通讯经营部,113.84785500000001,22.76768,宝安区,松岗
854,1832,68217,深圳市宝安区松岗瑞发盛通讯经营部OPPO店,113.84785500000001,22.76768,宝安区,松岗
855,1614,67793,深圳市宝安区松岗睿博手机店红星分店,113.84531399999999,22.763212,宝安区,"松岗,沙井"
856,1610,67794,深圳市宝安区松岗睿博手机店楼岗分店,113.86108,22.773533,宝安区,松岗
857,2263,68722,深圳市宝安区松岗三萌通讯器材经营部-坪山六和苹果店,114.29698,22.72934,坪山区,
858,395,66103,深圳市宝安区松岗三萌通讯器材经营部松岗店,113.85754399999999,22.770605,宝安区,松岗
859,2100,68489,深圳市宝安区松岗顺发手机店大田洋店,113.849014,22.760916,宝安区,"松岗,沙井"
860,643,66744,深圳市宝安区松岗顺发手机店好万佳分店,113.845505,22.703093,宝安区,
861,325,65537,深圳市宝安区松岗顺顺兴手机店二分店,113.84448,22.767951999999998,宝安区,松岗
862,2136,68640,深圳市宝安区松岗顺兴佳手机配件店罗田二分店,113.88213,22.803805999999998,宝安区,松岗
863,330,65556,深圳市宝安区松岗顺兴佳手机配件店罗田分店,113.88788999999998,22.816423,宝安区,
864,11,62504,深圳市宝安区松岗顺兴佳手机配件店燕川分店,113.89200000000001,22.796684,宝安区,
865,595,66797,深圳市宝安区松岗顺兴佳手机配件店燕川红湖路店,113.86846000000001,22.807785,宝安区,
866,470,66081,深圳市宝安区松岗松岗荣怀自行车行,113.85512,22.770401,宝安区,松岗
867,522,66573,深圳市宝安区松岗松岗荣怀自行车行塘下涌分店,113.851295,22.806158,宝安区,松岗
868,3050,69639,深圳市宝安区松岗台骑自行车行,113.86846000000001,22.807785,宝安区,
869,1386,67460,深圳市宝安区松岗网点菲尚舞蹈培圳中心,113.84322,22.771606,宝安区,松岗
870,594,66773,深圳市宝安区松岗文锋通讯店,113.84943999999999,22.814688,宝安区,
871,61,64960,深圳市宝安区松岗肖华斌手机店,113.85284399999999,22.754913000000002,宝安区,"松岗,沙井"
872,2650,69291,深圳市宝安区松岗小米手机配件店,113.84992,22.804613,宝安区,松岗
873,2818,69400,深圳市宝安区松岗欣荣通讯店,113.87257,22.815638,宝安区,
874,3252,69750,深圳市宝安区松岗新发通手机配件店,113.85512,22.770401,宝安区,松岗
875,420,60120,深圳市宝安区松岗新环球手机店,113.84436000000001,22.755685999999997,宝安区,"松岗,沙井"
876,1609,67792,深圳市宝安区松岗新世纪通信器材店,113.84926000000002,22.768187,宝安区,松岗
877,221,60426,深圳市宝安区松岗新太地通信店,113.85512,22.7704,宝安区,松岗
878,2118,68492,深圳市宝安区松岗新艺鸿通讯店,113.84926000000002,22.768187,宝安区,松岗
879,501,66426,深圳市宝安区松岗新宇邦手机店,113.84868,22.77255,宝安区,松岗
880,2091,68490,深圳市宝安区松岗鑫安丽通讯店,113.87742,22.768051,宝安区,松岗
881,2765,69306,深圳市宝安区松岗星佳佳手机店,113.84553000000001,22.80343,宝安区,松岗
882,923,66447,深圳市宝安区松岗兴利电子通讯器材经营部,113.85754399999999,22.770605,宝安区,松岗
883,2585,69004,深圳市宝安区松岗兴利电子通讯器材经营部OPPO店,113.85888,22.769875,宝安区,松岗
884,2211,68686,深圳市宝安区松岗兴利电子通讯器材经营部二分店,113.85754399999999,22.770605,宝安区,松岗
885,1213,67214,深圳市宝安区松岗兴隆皓通讯经营部,113.85512,22.770401,宝安区,松岗
886,2275,68712,深圳市宝安区松岗兴隆皓通讯经营部天虹分店,113.85754399999999,22.770605,宝安区,松岗
887,1789,68105,深圳市宝安区松岗兴远盛通讯经营部,113.86846000000001,22.807785,宝安区,
888,3194,69777,深圳市宝安区松岗旭日龙腾通讯器材店,113.84068,22.779484,宝安区,松岗
889,1575,67897,深圳市宝安区松岗讯捷手机维修店,113.85498999999999,22.778757000000002,宝安区,松岗
890,1496,67594,深圳市宝安区松岗沿信通讯经营部,113.93196999999999,22.498564000000002,宝安区,"蛇口,招商大厦"
891,3248,69822,深圳市宝安区松岗一鸣通讯经营部,113.8529,22.756098,宝安区,"松岗,沙井"
892,2342,68904,深圳市宝安区松岗易丰通讯店,113.88213,22.803805999999998,宝安区,松岗
893,1942,68381,深圳市宝安区松岗奕盛美自行车车行松岗二分店,113.84785500000001,22.76768,宝安区,松岗
894,1323,67375,深圳市宝安区松岗益龙通讯器材店,113.843216,22.782354,宝安区,松岗
895,485,66296,深圳市宝安区松岗银杏谷永兴车行,113.85512,22.770401,宝安区,松岗
896,2856,69451,深圳市宝安区松岗永创通讯店,113.82208999999999,22.777584,宝安区,
897,2831,69452,深圳市宝安区松岗永创通讯店碧头分店,113.81934,22.787,宝安区,
898,2868,69446,深圳市宝安区松岗永易通手机店二店,113.84655,22.781103,宝安区,松岗
899,176,64249,深圳市宝安区松岗友谊手机配件经营部,113.88304,22.807081,宝安区,松岗
900,475,66378,深圳市宝安区松岗宇浩手机店燕川店,113.87156,22.806744000000002,宝安区,松岗
901,1394,67396,深圳市宝安区松岗远东自行车维修店,113.86846000000001,22.807785,宝安区,
902,2007,68361,深圳市宝安区松岗远宏通讯器材店,113.85512,22.770401,宝安区,松岗
903,504,66218,深圳市宝安区松岗长发自行车行,113.8476,22.777863,宝安区,松岗
904,1425,67506,深圳市宝安区松岗振发通讯器材店,113.82866000000001,22.778612,宝安区,
905,2433,68981,深圳市宝安区松岗正熙通讯店,113.85755,22.770270999999997,宝安区,松岗
906,2840,69472,深圳市宝安区松岗志惠达自行车车行松岗店,113.93196999999999,22.498564000000002,宝安区,"蛇口,招商大厦"
907,2535,69226,深圳市宝安区松岗志尚中盛数码通讯店,113.85118,22.814322,宝安区,
908,620,66729,深圳市宝安区松岗智能手机店vivo店,113.85512,22.770401,宝安区,松岗
909,1176,67190,深圳市宝安区松岗中广联通信配件店,113.82088999999999,22.78894,宝安区,
910,593,66799,深圳市宝安区松岗中行手机店,113.88213,22.803805999999998,宝安区,松岗
911,416,64602,深圳市宝安区松岗中信手机专卖店,113.87138999999999,22.8051,宝安区,松岗
912,909,63397,深圳市宝安区松岗中兴自行车行,113.85152,22.769533,宝安区,松岗
913,734,66808,深圳市宝安区松岗中迅通信店,113.8716,22.764128,宝安区,松岗
914,2111,68567,深圳市宝安区松岗宙业通信营业部,113.85754399999999,22.770605,宝安区,松岗
915,41,64425,深圳市宝安区西乡安欣手机店,113.89003999999998,22.58669,宝安区,"西乡,新安,翻身路"
916,3113,69640,深圳市宝安区西乡八匹马自行车行-大益店,113.87168,22.590267,宝安区,"西乡,桃源居"
917,2182,68680,深圳市宝安区西乡佰盛汇通讯手机店-西乡盐田二分店,113.86774,22.588644,宝安区,"西乡,桃源居"
918,2080,68559,深圳市宝安区西乡佰盛汇通讯手机店-盐田分店,113.86774,22.588644,宝安区,"西乡,桃源居"
919,736,66567,深圳市宝安区西乡宝亨波手机店,113.89003999999998,22.586689,宝安区,"西乡,新安,翻身路"
920,1852,68166,深圳市宝安区西乡宝佳和手机配件店,113.88472,22.595892000000003,宝安区,西乡
921,1392,67559,深圳市宝安区西乡本立手机店坂田店,114.08203,22.64759,龙岗区,"坂田,万科城"
922,1582,67826,深圳市宝安区西乡本立手机店—辅城坳店,114.34769399999999,22.657463,龙岗区,
923,2776,69427,深圳市宝安区西乡本立手机店—科技园店,113.95219399999999,22.54187,南山区,"科技园,南山医院,深圳湾"
924,3148,69784,深圳市宝安区西乡本立手机店坑梓自营店,114.38928,22.751604,坪山区,
925,1480,67667,深圳市宝安区西乡本立手机店龙岗店,114.39152,22.73715,龙岗区,
926,2226,68703,深圳市宝安区西乡本立手机店-龙华店,114.04263,22.672823,龙华区,"美丽365花园,龙华"
927,1579,67824,深圳市宝安区西乡本立手机店—南新店,113.92596999999999,22.528744,南山区,"桂庙路口,南山医院,南头"
928,1578,67825,深圳市宝安区西乡本立手机店—前进店,113.930016,22.707434,宝安区,
929,1695,67979,深圳市宝安区西乡本立手机店清湖店,114.0265,22.662779999999998,龙华区,"龙华,美丽365花园"
930,1383,67558,深圳市宝安区西乡本立手机店西丽店,113.96037,22.581991,南山区,西丽
931,1577,67827,深圳市宝安区西乡本立手机店—西丽新光店,113.95993,22.583092,南山区,西丽
932,1390,67557,深圳市宝安区西乡本立手机店西田店,113.899796,22.791178,宝安区,
933,1391,67555,深圳市宝安区西乡本立手机店西乡店,113.88756000000001,22.583745999999998,宝安区,"西乡,新安,翻身路"
934,3144,69785,深圳市宝安区西乡本立手机店盐田自营店,114.27848,22.606981,盐田区,
935,275,65126,深圳市宝安区西乡本铃车行-1分店,113.86465,22.607853,宝安区,"桃源居,西乡"
936,438,61039,深圳市宝安区西乡标记通商店,113.8681,22.587367999999998,宝安区,西乡
937,1015,66823,深圳市宝安区西乡标记通商店（公明二分店）,113.90666,22.801117,宝安区,
938,680,66824,深圳市宝安区西乡标记通商店（公明三分店）,113.90666,22.801117,宝安区,
939,305,65360,深圳市宝安区西乡标记通商店-富成店,113.8884,22.582532999999998,宝安区,"西乡,新安,翻身路"
940,2810,69458,深圳市宝安区西乡标记通商店-银田店,113.86702,22.593231,宝安区,"西乡,桃源居"
941,819,65223,深圳市宝安区西乡标记通商店-永兴店,113.88826,22.582512,宝安区,"西乡,新安,翻身路"
942,149,65222,深圳市宝安区西乡标记通商店-中原店,113.88826,22.582378,宝安区,"西乡,新安,翻身路"
943,2692,69342,深圳市宝安区西乡波记手机数码店-坪洲店,113.87641,22.574886,宝安区,西乡
944,2413,68970,深圳市宝安区西乡博泽通讯产品商行—宝田店,113.87953999999999,22.607716,宝安区,"桃源居,西乡"
945,2565,69117,深圳市宝安区西乡昌辉通讯器材店-坂田店,114.081726,22.633860000000002,龙岗区,"坂田,万科城"
946,1347,67393,深圳市宝安区西乡达鑫自行车行,113.85758999999999,22.604960000000002,宝安区,
947,2414,68967,深圳市宝安区西乡鼎盛发手机电脑配件店-共乐店,113.87664,22.585620000000002,宝安区,西乡
948,563,66520,深圳市宝安区西乡东方单车行,113.86907,22.585592000000002,宝安区,西乡
949,3070,69710,深圳市宝安区西乡独孤自行车行-西乡店,113.88601000000001,22.583872,宝安区,"西乡,新安,翻身路"
950,2830,69393,深圳市宝安区西乡锋诚通讯店,113.85758999999999,22.604960000000002,宝安区,
951,518,66312,深圳市宝安区西乡锋旺自行车商行,113.90223,22.587736,宝安区,"新安,西乡,翻身路"
952,652,66902,深圳市宝安区西乡富安达单车店,113.854454,22.598389,宝安区,
953,3088,69694,深圳市宝安区西乡富华通讯店,113.89323,22.586824,宝安区,"西乡,新安,翻身路"
954,1408,67501,深圳市宝安区西乡富美康电动车行,113.88416000000001,22.593923999999998,宝安区,"西乡,桃源居"
955,503,66455,深圳市宝安区西乡富兴源手机店,113.854355,22.601873,宝安区,
956,1646,67843,深圳市宝安区西乡富兴源手机店—三围苹果店,113.85186999999999,22.619286,宝安区,
957,3022,69651,深圳市宝安区西乡富源恒发手机店（公明合水口店）,113.88801000000001,22.790483,宝安区,
958,163,63279,深圳市宝安区西乡富源手机店,113.89003999999998,22.58669,宝安区,"西乡,新安,翻身路"
